Date,Client,Contat_Name,First_Name,Last_Name,Department,Province,Payment_Method,Revenue,Profit,Profit_Margin,Data_Quality_Notes (Profit),Data_Quality_Notes (Profit_Margin)
11/17/2023,"TESLA, INC. ",Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,5146,1931,0.375242907,,
10/2/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,4967,1994,0.401449567,,
12/2/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Benguela,Card,5030,1710,0.339960239,,
10/8/2022,KERO ,Marta Silva,Marta,Silva,Sales,Benguela,Card,5040,927,0.183928571,,
4/22/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,5323,556,0.104452376,,
12/5/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,7374,954,0.129373474,,
4/25/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,7505,1545,0.205862758,,
7/6/2022,AMAZON.CO ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,4650,1895,0.407526882,,
11/23/2023,KERO ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,6888,1594,0.231416957,,
11/3/2023,KERO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,5503,602,0.109394876,,
6/24/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,3763,936,0.248737709,,
7/6/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,4017,1128,0.280806572,,
4/7/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,PayPal,5270,608,0.115370019,,
11/11/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,4075,1936,0.475092025,,
12/21/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,7228,1546,0.213890426,,
7/20/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,8000,1838,0.22975,,
8/17/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,7277,592,0.081352206,,
7/23/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,3627,983,0.271022884,,
6/4/2022,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Luanda,Card,4561,1728,0.378864284,,
8/11/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,6855,1229,0.179285193,,
12/17/2023,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Luanda,Card,4930,1508,0.305882353,,
7/7/2023,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,5793,1947,0.336095287,,
5/29/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,4948,1418,0.286580437,,
6/14/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Logistics,Luanda,Cash,7695,1766,0.229499675,,
1/15/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,5362,965,0.17997016,,
4/2/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,3277,1397,0.426304547,,
10/2/2024,WALMART INTL ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,6410,790,0.12324493,,
10/15/2022,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Luanda,Card,5747,1004,0.174699843,,
10/13/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,7456,619,0.083020386,,
12/13/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,PayPal,7632,1153,0.151074423,,
6/19/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,4837,892,0.184411826,,
4/16/2022,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Luanda,Card,7969,863,0.108294642,,
7/18/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,4023,1201,0.298533433,,
1/12/2023,KERO ,Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,7955,1732,0.217724701,,
3/5/2024,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,3766,605,0.160647902,,
12/5/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,6670,1165,0.174662669,,
12/31/2022,MAXI CASH ,Ana Paula,Ana,Paula,IT,Luanda,Cash,3917,915,0.233597141,,
9/15/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,4465,1364,0.305487122,,
4/12/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Card,3932,673,0.171159715,,
3/31/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,8000,1398,0.17475,,
12/9/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,5707,595,0.104257929,,
5/27/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,6508,929,0.142747388,,
8/5/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,4735,1807,0.381626188,,
6/24/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,Cash,3909,993,0.254029163,,
2/19/2022,KERO ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,6450,1571,0.243565891,,
4/23/2022,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,4318,1905,0.441176471,,
7/11/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,3271,1260,0.385203302,,
1/19/2023,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,7875,1025,0.13015873,,
4/5/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,5814,960,0.165118679,,
7/12/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,3507,526,0.149985743,,
6/22/2022,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,3161,1771,0.560265739,,
1/31/2023,WALMART INTL ,Ana Paula,Ana,Paula,IT,Luanda,Cash,4784,1261,0.263586957,,
10/18/2023,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,3356,1705,0.508045292,,
10/2/2023,KERO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,7137,620,0.086871234,,
6/11/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Luanda,PayPal,5137,1011,0.196807475,,
2/16/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,6481,1324,0.204289462,,
9/26/2023,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,PayPal,3731,1597,0.428035379,,
1/31/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,Card,6014,920,0.152976388,,
1/15/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,Card,3256,1925,0.591216216,,
1/12/2023,KERO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,7010,1644,0.234522111,,
1/25/2022,ARZAMART ,Ana Paula,Ana,Paula,Logistics,Huambo,Transfer,3942,963,0.244292237,,
5/19/2022,MAXI CASH ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,7546,719,0.095282269,,
11/4/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,7297,1026,0.140605728,,
11/27/2022,KERO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,4365,1315,0.301260023,,
1/20/2024,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,4161,1426,0.34270608,,
4/28/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Card,6425,1045,0.162645914,,
12/29/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,6486,1636,0.252235584,,
10/22/2023,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,5780,1511,0.261418685,,
4/7/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,4767,1034,0.216907909,,
3/1/2024,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,7733,1544,0.199663779,,
1/18/2024,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Card,5311,707,0.13311994,,
2/22/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Sales,Benguela,Card,6448,1750,0.271401985,,
3/24/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,5139,567,0.11033275,,
1/18/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,7035,705,0.10021322,,
4/20/2022,WALMART INTL ,Marta Silva,Marta,Silva,IT,Luanda,Card,5690,527,0.092618629,,
11/29/2023,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,4288,1573,0.366837687,,
6/7/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,7813,966,0.123640087,,
2/5/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,4419,1161,0.262729124,,
4/20/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,4058,1002,0.246919665,,
10/13/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,6776,1637,0.241587957,,
2/14/2022,MAXI CASH ,Marta Silva,Marta,Silva,IT,Luanda,Cash,3209,1289,0.401682767,,
3/24/2022,KERO ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,4100,1554,0.37902439,,
8/11/2022,KERO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,3459,1289,0.372651055,,
12/17/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,4763,1881,0.394919169,,
10/18/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Card,7585,1407,0.185497693,,
8/11/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,4348,730,0.167893284,,
11/17/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Luanda,PayPal,6488,1429,0.220252774,,
8/4/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,7696,678,0.088097713,,
9/15/2022,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Huambo,PayPal,5304,1264,0.238310709,,
1/19/2024,KERO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,5146,873,0.169646327,,
10/10/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,4222,1269,0.300568451,,
5/29/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,5765,626,0.108586297,,
10/2/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,6211,1933,0.311222025,,
2/13/2023,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,4884,1440,0.294840295,,
7/9/2023,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,6657,1036,0.155625657,,
10/30/2023,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,3727,1604,0.430372954,,
12/8/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,3279,1447,0.441293077,,
12/12/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,7101,782,0.110125334,,
9/21/2022,MAXI CASH ,Ana Paula,Ana,Paula,Finance,Luanda,PayPal,6491,1946,0.299799723,,
1/11/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,6357,543,0.08541765,,
3/17/2023,"TESLA, INC. ",Ana Paula,Ana,Paula,IT,Luanda,Transfer,3485,1787,0.51276901,,
10/6/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Sales,Luanda,PayPal,4968,1759,0.354066023,,
4/8/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,6531,618,0.094625632,,
2/26/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Card,5077,1794,0.353358282,,
1/1/2023,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,7431,1635,0.220024223,,
3/6/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,6149,1175,0.191087982,,
6/16/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,4607,1711,0.371391361,,
2/16/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,6850,679,0.099124088,,
3/15/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,4975,1924,0.386733668,,
2/1/2024,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,7113,1770,0.248840152,,
6/16/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,7599,1521,0.200157916,,
2/25/2024,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Luanda,Cash,5739,1976,0.344310856,,
1/9/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,5128,829,0.161661466,,
6/6/2023,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,Card,6565,1129,0.171972582,,
6/30/2023,KERO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,5181,778,0.150164061,,
5/19/2023,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,6266,881,0.140600064,,
6/9/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,6673,738,0.110594935,,
10/14/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,7035,1911,0.271641791,,
3/6/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,4909,1335,0.271949481,,
3/18/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,5562,1186,0.21323265,,
1/18/2024,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Transfer,5746,1443,0.251131222,,
9/1/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,7233,1130,0.156228398,,
2/28/2022,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,5968,1755,0.294068365,,
9/17/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,4949,1597,0.322691453,,
9/12/2022,KERO ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,3729,936,0.251005632,,
4/9/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,7655,1925,0.251469628,,
9/26/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,4274,1146,0.268132897,,
11/13/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,4004,613,0.153096903,,
7/9/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,7801,1339,0.171644661,,
9/18/2023,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,6892,1130,0.163958212,,
10/8/2023,KERO ,Marta Silva,Marta,Silva,IT,Luanda,Card,6579,1461,0.222070223,,
5/25/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,4383,1998,0.455852156,,
9/27/2022,ARZAMART ,Ana Paula,Ana,Paula,Logistics,Huambo,PayPal,4451,1480,0.332509548,,
6/9/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,5222,1809,0.346418997,,
10/29/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Luanda,Card,4930,646,0.131034483,,
7/2/2024,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,5984,887,0.14822861,,
1/22/2024,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,5434,1815,0.334008097,,
1/25/2022,"TESLA, INC. ",Marta Silva,Marta,Silva,IT,Luanda,PayPal,3906,1917,0.49078341,,
9/17/2022,KERO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Transfer,6667,1083,0.162441878,,
9/23/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,4723,1459,0.308913826,,
3/31/2023,WALMART INTL ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,6673,1785,0.267495879,,
4/22/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,6278,554,0.088244664,,
4/16/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,5053,1362,0.269542846,,
6/21/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,3769,530,0.140620854,,
7/24/2022,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,5506,610,0.110788231,,
1/3/2024,"TESLA, INC. ",Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,5863,1437,0.245096367,,
5/5/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,3468,693,0.19982699,,
2/15/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,4452,1358,0.305031447,,
6/7/2022,ARZAMART ,Ana Paula,Ana,Paula,Finance,Luanda,Cash,3786,1451,0.383254094,,
6/10/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,3166,871,0.27511055,,
9/16/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,5933,1698,0.286195854,,
8/2/2023,MAXI CASH ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,5555,1860,0.334833483,,
1/15/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,5602,1684,0.300606926,,
7/18/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,4383,708,0.161533196,,
11/24/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Luanda,Transfer,6046,1828,0.30234866,,
7/22/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,3195,1412,0.441940532,,
8/27/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,7460,1848,0.24772118,,
3/8/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Card,4251,1037,0.243942602,,
1/11/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Finance,Luanda,PayPal,4602,745,0.161886136,,
12/10/2023,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,4323,1375,0.318066158,,
1/17/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,4758,1276,0.268179908,,
11/4/2022,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,4169,1680,0.402974334,,
1/1/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Benguela,PayPal,3798,1090,0.286993154,,
9/20/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,7615,521,0.068417597,,
11/13/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,4118,1561,0.379067508,,
2/16/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,6044,1667,0.275810721,,
4/16/2022,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,4424,1145,0.258815552,,
3/20/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,5747,1775,0.308856795,,
9/23/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,5163,1777,0.34417974,,
6/7/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,6449,777,0.120483796,,
11/22/2023,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,4402,1987,0.451385734,,
10/6/2022,MAXI CASH ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,6663,1164,0.174696083,,
1/7/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Transfer,5812,1673,0.287852719,,
6/3/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Finance,Luanda,Card,5231,1703,0.325559167,,
6/13/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,Sales,Benguela,PayPal,5858,1549,0.264424718,,
9/24/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,5440,1538,0.282720588,,
4/2/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,3026,1630,0.538664904,,
4/8/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Sales,Benguela,Card,5558,1531,0.275458798,,
8/17/2023,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Benguela,PayPal,6305,740,0.117367169,,
4/29/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,7558,1511,0.199920614,,
10/23/2023,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,6264,582,0.092911877,,
10/19/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Cash,4374,1685,0.38523091,,
12/13/2023,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Luanda,Card,6529,982,0.150405881,,
1/15/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,4513,1101,0.243961888,,
11/7/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,6265,1009,0.161053472,,
5/20/2022,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Luanda,Card,6228,1173,0.188342967,,
9/19/2023,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,5896,679,0.115162822,,
3/8/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Sales,Luanda,PayPal,5927,616,0.103931162,,
8/1/2023,KERO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,7170,1902,0.265271967,,
10/30/2023,KERO ,Ana Paula,Ana,Paula,Sales,Luanda,Transfer,5579,1646,0.295034953,,
12/31/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,4471,1621,0.362558712,,
1/12/2024,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,7474,1576,0.21086433,,
8/27/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,4975,1713,0.344321608,,
11/11/2023,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Huambo,Card,6100,1726,0.28295082,,
1/23/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Finance,Luanda,Cash,4926,1612,0.327243199,,
12/6/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,IT,Luanda,PayPal,3130,1291,0.412460064,,
7/6/2023,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,4056,788,0.194280079,,
3/29/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,3893,1834,0.471101978,,
8/21/2022,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,6652,610,0.091701744,,
3/2/2023,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,5575,755,0.135426009,,
10/5/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,7388,517,0.069978343,,
2/13/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Sales,Luanda,PayPal,4324,1851,0.428075856,,
8/15/2022,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Huambo,Transfer,4530,1050,0.231788079,,
8/26/2022,ARZAMART ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,7292,840,0.115194734,,
10/14/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,3518,1496,0.425241615,,
2/2/2024,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,6240,1481,0.237339744,,
5/9/2023,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Transfer,7876,1078,0.136871508,,
4/26/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,5333,767,0.143821489,,
9/8/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,7875,1133,0.143873016,,
11/18/2022,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,7073,1546,0.21857769,,
5/31/2022,KERO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,6112,1392,0.227748691,,
9/27/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,4574,636,0.139046786,,
7/13/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,5223,1260,0.241240666,,
8/7/2023,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Cash,7411,1814,0.244771286,,
3/29/2023,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,5601,612,0.109266202,,
6/4/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,6949,1284,0.184774788,,
6/18/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,7303,544,0.074489936,,
4/29/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,6785,1284,0.189240973,,
4/24/2022,KERO ,Ana Paula,Ana,Paula,Logistics,Huambo,PayPal,5920,1229,0.207601351,,
11/20/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,IT,Luanda,PayPal,7946,986,0.124087591,,
10/15/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,7783,532,0.068354105,,
4/24/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,7656,624,0.081504702,,
1/8/2023,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,3388,1967,0.580578512,,
9/18/2023,KERO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,6297,1555,0.246942989,,
3/2/2023,KERO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,5695,1019,0.178928885,,
12/13/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,3824,1979,0.517520921,,
5/28/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,6408,1389,0.2167603,,
